triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Adrian, Michigan', 'PART_OF', 'Lenawee County, Michigan');False;;True;[('Adrian', 'LOCATED_IN', 'Lenawee County'), ('Adrian', 'LOCATED_IN', 'Lenawee County'), ('Adrian', 'located in the administrative territorial entity', 'Lenawee County')]
('German Submarine U-2355', 'PARTICIPATED_IN', 'World War Ii');False;;False;
('German Submarine U-2355', 'BUILT_BY', 'Deutsche Werft Ag');True;[('U-2355', 'BUILT_BY', 'Deutsche Werft')];True;[('U-2355', 'BUILT_BY', 'Deutsche Werft'), ('U-2355', 'manufacturer', 'Deutsche Werft')]
('German Submarine U-2355', 'BUILT_IN', 'Hamburg');False;;True;[('U-2355', 'location of creation', 'Hamburg')]
('German Submarine U-2355', 'COMMANDED_BY', 'Hans-Heino Franke');True;[('U-2355', 'COMMANDED_BY', 'Hans-Heino Franke')];True;[('U-2355', 'COMMANDED_BY', 'Hans-Heino Franke'), ('U-2355', 'commanded by', 'Hans-Heino Franke')]
('German Submarine U-2355', 'INVOLVED_IN', 'Operation Regenbogen');False;;False;
('Vance County High School', 'HAS_PRINCIPAL', 'Dr. Nealie Whitt Iii');False;;False;
('Vance County High School', 'LOCATED_IN', 'Henderson');False;;True;[('Southern Vance High School', 'description', 'school in Henderson, North Carolina, United States'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'United States')]
('Vance County High School', 'LOCATED_IN', 'North Carolina');True;[('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina')];True;[('Southern Vance High School', 'description', 'school in Henderson, North Carolina, United States'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'located in the administrative territorial entity', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'United States')]
('Vance County High School', 'LOCATED_IN', 'Vance County');False;;True;[('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'North Carolina'), ('Southern Vance High School', 'LOCATED_IN', 'United States'), ('Southern Vance High School', 'school district', 'Vance County Public Schools')]
"(""Women'S 1500 Metres Event"", 'PART_OF', '1991 Iaaf World Indoor Championships')";True;"[(""1991 IAAF World Indoor Championships – women's 1500 metres"", 'PART_OF', '1991 IAAF World Indoor Championships')]";True;"[(""1991 IAAF World Indoor Championships – women's 1500 metres"", 'PART_OF', '1991 IAAF World Indoor Championships'), (""1991 IAAF World Indoor Championships – women's 1500 metres"", 'part of', '1991 IAAF World Indoor Championships'), (""1991 IAAF World Indoor Championships – women's 1500 metres"", 'OCCURS_ON', '1991'), (""1991 IAAF World Indoor Championships – women's 1500 metres"", 'point in time', '1991'), (""1991 IAAF World Indoor Championships – women's 1500 metres"", 'alternative label', ""1991 IAAF World Indoor Championships - women's 1500 metres""), (""1991 IAAF World Indoor Championships – women's 1500 metres"", 'label', ""1991 IAAF World Indoor Championships – women's 1500 metres""), (""1992 European Athletics Indoor Championships – women's 1500 metres"", 'PART_OF', '1992 European Athletics Indoor Championships')]"
('Church Of The Three Bishops', 'DEDICATED_TO', 'St. Basil The Great');False;;False;
('Church Of The Three Bishops', 'DEDICATED_TO', 'St. Gregory The Theologian');False;;False;
('Church Of The Three Bishops', 'DEDICATED_TO', 'St. John Chrysostom');False;;False;
('Church Of The Three Bishops', 'HOUSES_RELICS_OF', '28 Saints');False;;False;
('Daphne Dougall De Zileri', 'PHOTOGRAPHER', 'Caretas Magazine');False;;False;
('Daphne Dougall De Zileri', 'PHOTOGRAPHER', 'Lima');False;;True;[('Daphne Zileri', 'DIED_IN', 'Lima'), ('Daphne Zileri', 'place of death', 'Lima')]
('Daphne Dougall De Zileri', 'EXHIBITION', 'Colombia');False;;False;
('Daphne Dougall De Zileri', 'EXHIBITION', 'United States');False;;False;
('Daphne Dougall De Zileri', 'EXHIBITION', 'Peru');False;;False;
('Byron Wilson', 'BUILT', 'Stringtown House');False;;False;
('Stringtown House', 'LISTED_ON', 'National Register Of Historic Places');True;[('Stringtown House', 'LISTED_ON', 'National Register of Historic Places listed place')];True;[('Stringtown House', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Stringtown House', 'heritage designation', 'National Register of Historic Places listed place')]
('Odites Citrantha', 'DESCRIBED_BY', 'Edward Meyrick');False;;False;
('Odites Citrantha', 'FOUND_IN', 'South Africa');False;;False;
('Odites Citrantha', 'RECORDED_IN', 'Kwazulu-Natal');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'DIRECTOR', 'Joel C. Lamangan');True;[('ZsaZsa Zaturnnah Ze Moveeh', 'director', 'Joel Lamangan')];True;[('ZsaZsa Zaturnnah Ze Moveeh', 'DIRECTED_BY', 'Joel Lamangan'), ('ZsaZsa Zaturnnah Ze Moveeh', 'director', 'Joel Lamangan')]
('Zsazsa Zaturnnah Ze Moveeh', 'WRITER', 'Dinno Erece');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'BASED_ON', 'Carlo Vergara');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'STARS', 'Zsa Zsa Padilla');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'STARS', 'Bb Gandanghari');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'STARS', 'Chokoleit');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'STARS', 'Pops Fernandez');False;;False;
('Zsazsa Zaturnnah Ze Moveeh', 'STARS', 'Alfred Vargas');False;;False;
"('Zsazsa Zaturnnah Ze Moveeh', 'THEATRICAL_PRODUCTION', ""Ccp'S Tanghalang Pilipino"")";False;;False;
"(""Ccp'S Tanghalang Pilipino"", 'UNDER', 'Chris Millado')";False;;False;
('Kappa Delta Epsilon', 'FORMER_MEMBER', 'Professional Fraternity Association');False;;True;[('Kappa Delta Epsilon Society', 'description', 'Fraternity'), ('Kappa Delta Epsilon Society', 'MEMBER_OF', 'Professional Fraternity Association'), ('Kappa Delta Epsilon Society', 'member of', 'Professional Fraternity Association'), ('Kappa Delta Epsilon Society', 'instance of', 'fraternity')]
('Kappa Delta Epsilon', 'FOUNDED_IN', 'Washington, D.C.');False;;False;
('2016 Toulon Tournament', 'PREPARATION', '2016 Summer Olympics');False;;True;[('2016 Toulon Tournament', 'OCCURS_ON', '2016'), ('2016 Toulon Tournament', 'point in time', '2016')]
('England', 'WINNER', '2016 Toulon Tournament');False;;False;
('Yellow Creek', 'TRIBUTARY', 'Whitewood Creek');False;;False;
('Yellow Creek', 'CONFLUENCE_LOCATION', 'Lead, South Dakota');False;;False;
('Yellow Creek', 'COLOR_SOURCE', 'Limestone');False;;False;
('Yellow Creek', 'COLOR_SOURCE', 'Sandstone');False;;False;
('Yellow Creek', 'LOCATED_IN', 'Lawrence County, South Dakota');True;[('Yellow Creek', 'LOCATED_IN', 'Lawrence County'), ('Yellow Creek', 'LOCATED_IN', 'Lawrence County')];True;[('Yellow Creek', 'LOCATED_IN', 'Lawrence County'), ('Yellow Creek', 'LOCATED_IN', 'Lawrence County'), ('Yellow Creek', 'located in the administrative territorial entity', 'Lawrence County'), ('Yellow Creek', 'LOCATED_IN', 'United States'), ('Yellow Creek', 'description', 'creek in Lawrence County, South Dakota, unite States'), ('Yellow Creek', 'LOCATED_IN', 'United States'), ('Yellow Creek', 'LOCATED_IN', 'Bell County'), ('Yellow Creek', 'LOCATED_IN', 'Bell County'), ('Yellow Creek', 'LOCATED_IN', 'Hall County'), ('Yellow Creek', 'LOCATED_IN', 'Hall County'), ('Yellow Creek', 'LOCATED_IN', 'Stephenson County'), ('Yellow Creek', 'LOCATED_IN', 'Stephenson County'), ('Yellow Creek', 'LOCATED_IN', 'Central Time Zone'), ('Yellow Creek', 'LOCATED_IN', 'Canada'), ('Yellow Creek', 'LOCATED_IN', 'Saskatchewan'), ('Yellow Creek', 'LOCATED_IN', 'Saskatchewan'), ('Yellow Creek', 'LOCATED_IN', 'Jo Daviess County'), ('Yellow Creek', 'LOCATED_IN', 'Jo Daviess County'), ('Yellow Creek', 'LOCATED_IN', 'Australia'), ('Yellow Creek', 'LOCATED_IN', 'Tasmania'), ('Yellow Creek', 'LOCATED_IN', 'Tasmania'), ('Yellow Creek', 'LOCATED_IN', 'Queensland'), ('Yellow Creek', 'LOCATED_IN', 'Queensland'), ('Yellow Creek', 'LOCATED_IN', 'Rio Blanco County'), ('Yellow Creek', 'LOCATED_IN', 'Rio Blanco County'), ('Yellow Creek', 'LOCATED_IN', 'Blair County'), ('Yellow Creek', 'LOCATED_IN', 'Blair County'), ('Yellow Creek', 'LOCATED_IN', 'Bedford County'), ('Yellow Creek', 'LOCATED_IN', 'Bedford County')]
('Tracy Miller', 'EXHIBITION', 'American University Museum');False;;False;
('Tracy Miller', 'AWARD_RECEIVED', 'Guggenheim Fellowship');False;;True;[('Tracy Miller', 'WON_AWARD', 'Guggenheim Fellowship'), ('Tracy Miller', 'award received', 'Guggenheim Fellowship')]
('Tracy Miller', 'CATALOG_PUBLISHED', 'Feature Inc.');False;;False;
('Tracy Miller', 'ALUMNI', 'University Of Iowa');False;;True;[('Tracy Miller', 'EDUCATED_AT', 'University of Iowa'), ('Tracy Miller', 'educated at', 'University of Iowa')]
('Tracy Miller', 'ALUMNI', 'University Of California, Berkeley');False;;True;[('Tracy Miller', 'EDUCATED_AT', 'University of California, Berkeley'), ('Tracy Miller', 'educated at', 'University of California, Berkeley')]
('2016 Season', 'PARTICIPATION', 'Lillestrøm');False;;True;[('2016 Lillestrøm SK season', 'follows', '2015 Lillestrøm SK season'), ('2016 Lillestrøm SK season', 'followed by', '2017 Lillestrøm SK season'), ('2016 Lillestrøm SK season', 'season of club or team', 'Lillestrøm SK'), ('2016 Lillestrøm SK season', 'label', '2016 Lillestrøm SK season')]
('Rúnar Kristinsson', 'MANAGER', 'Lillestrøm');False;;True;[('Rúnar Kristinsson', 'PLAYS_FOR', 'Lillestrøm SK'), ('Rúnar Kristinsson', 'member of sports team', 'Lillestrøm SK')]
('Al-Shabaab', 'ATTACKED', 'Baidoa');False;;False;
('Al-Shabaab', 'PARTICIPANT', 'Somali Civil War');False;;True;[('Al-Shabaab', 'conflict', 'Somali Civil War 2009-present'), ('Al-Shabaab', 'participant in', 'December 2019 Mogadishu bombing')]
('Doug Eisenman', 'BORN_IN', 'United States');False;;True;[('Doug Eisenman', 'BORN_IN', 'Los Angeles')]
('Doug Eisenman', 'FROM', 'Los Angeles');False;;True;[('Doug Eisenman', 'BORN_IN', 'Los Angeles'), ('Doug Eisenman', 'place of birth', 'Los Angeles')]
('Doug Eisenman', 'FROM', 'Santa Ana');False;;False;
('Doug Eisenman', 'MEMBER_OF', 'California Golden Bears');False;;True;"[('Doug Eisenman', 'PLAYS_FOR', ""California Golden Bears men's tennis""), ('Doug Eisenman', 'member of sports team', ""California Golden Bears men's tennis"")]"
('Doug Eisenman', 'COMPETITOR_IN', '1989 Maccabiah Games');False;;False;
('Jiang Hongquan', 'BIRTH_PLACE', 'Helong, Yanbian');False;;True;[('Jiang Hongquan', 'BORN_IN', 'Helong'), ('Jiang Hongquan', 'place of birth', 'Helong')]
('Jiang Hongquan', 'MEMBER_OF', 'Yanbian Funde F.C.');False;;True;[('Jiang Hongquan', 'PLAYS_FOR', 'Yanbian Funde F.C.'), ('Jiang Hongquan', 'member of sports team', 'Yanbian Funde F.C.')]
('Jiang Hongquan', 'PARTICIPATED_IN', 'Chinese Super League');False;;True;[('Jiang Hongquan', 'HAS_NATIONALITY', 'Chinese')]
('Jiang Hongquan', 'PARTICIPATED_IN', 'China League One');False;;False;
('Constitutional Referendum 2016', 'HELD_IN', 'Thailand');False;;False;
('Constitution', 'SUBJECT_OF', 'Constitutional Referendum 2016');False;;True;[('Thai constitutional referendum, 2016', 'instance of', 'constitutional referendum'), ('Constitution of Thailand', 'subclass of', 'constitution')]
('Constitution', 'SUPPORTED_BY', 'Military Government');False;;False;
('Constitution', 'OPPOSED_BY', 'Opposition Groups');False;;False;
('Military Government', 'RESTRICTED', 'Opposition Groups');False;;False;
('Military Government', 'CAMPAIGNED_FOR', 'Constitution');False;;False;
('Constitutional Referendum 2016', 'APPROVED', 'Constitution');False;;False;
('Hew Dacres George Butler', 'MEMBER', 'British Army');False;;True;[('Hew Butler', 'description', 'British Army general')]
('Hew Dacres George Butler', 'RECIPIENT', 'Order Of The Bath');False;;True;[('Hew Butler', 'WON_AWARD', 'Companion of the Order of the Bath'), ('Hew Butler', 'award received', 'Companion of the Order of the Bath')]
('Hew Dacres George Butler', 'DEPUTY_LIEUTENANT', 'Hampshire');False;;True;[('Hew Butler', 'HAS_POSITION', 'High Sheriff of Hampshire'), ('Hew Butler', 'position held', 'High Sheriff of Hampshire')]
('Hew Dacres George Butler', 'HIGH_SHERIFF', 'Hampshire');False;;True;[('Hew Butler', 'HAS_POSITION', 'High Sheriff of Hampshire'), ('Hew Butler', 'position held', 'High Sheriff of Hampshire')]
('Hew Dacres George Butler', 'PARTICIPANT', 'World War Ii');False;;False;
('Hew Dacres George Butler', 'PRISONER_OF_WAR', 'Germany');False;;False;
('Hew Dacres George Butler', 'ESCAPEE', 'Germany');False;;False;
('Hew Dacres George Butler', 'OFFICER', 'Rifle Brigade');False;;False;
('Andy Janovich', 'PLAYS', 'American Football');False;;True;[('Andy Janovich', 'description', 'American football fullback'), ('Andy Janovich', 'HAS_NATIONALITY', 'American'), ('Andy Janovich', 'PLAYS_FOR', 'Nebraska Cornhuskers football'), ('Andy Janovich', 'HAS_OCCUPATION', 'American football player'), ('Andy Janovich', 'occupation', 'American football player'), ('Andy Janovich', 'sport', 'American football')]
('Andy Janovich', 'HAS_STATUS', 'Free Agent');False;;False;
('Andy Janovich', 'ATTENDED', 'Nebraska');False;;True;[('Andy Janovich', 'PLAYS_FOR', 'Nebraska Cornhuskers football'), ('Andy Janovich', 'member of sports team', 'Nebraska Cornhuskers football'), ('Andy Janovich', 'EDUCATED_AT', 'University of Nebraska–Lincoln'), ('Andy Janovich', 'educated at', 'University of Nebraska–Lincoln')]
('Andy Janovich', 'DRAFTED_BY', 'Denver Broncos');False;;False;
('Andy Janovich', 'PLAYED_FOR', 'Cleveland Browns');False;;False;
('Andy Janovich', 'PLAYED_FOR', 'Houston Texans');False;;False;
('Andy Janovich', 'BORN_IN', 'Sarpy County, Nebraska');False;;True;[('Andy Janovich', 'BORN_IN', 'Gretna')]
('Everett Buildings', 'OPPOSITE', 'Old Post Office Building');False;;True;[('Everett Buildings', 'instance of', 'building')]
('Everett Buildings', 'OWNED_BY', 'Percy Mccarthy');False;;False;
('Everett Buildings', 'PART_OF', 'Albany Backpackers');False;;False;
('Everett Buildings', 'HERITAGE_GRANT', 'Anzac Centenary');False;;False;
('Aphonopelma Chiricahua', 'FOUND_IN', 'Arizona');False;;False;
('Sleeping By The Riverside', 'MEMBER_JOINED', 'Underoath');False;;False;
('Sleeping By The Riverside', 'MEMBER_JOINED', 'Maylene And The Sons Of Disaster');False;;False;
('Sleeping By The Riverside', 'MEMBER_JOINED', 'The Sugar Oaks');False;;False;
('Sleeping By The Riverside', 'MEMBER_JOINED', 'Affix Bayonets');False;;False;
('Sleeping By The Riverside', 'MEMBER_JOINED', 'Carry The Dead');False;;False;
('Sleeping By The Riverside', 'SPLIT_ALBUM', 'Carry The Dead');False;;False;
('Sleeping By The Riverside', 'SIGNED_WITH', 'Tooth & Nail Records');False;;False;
('George Rogers Taylor', 'AUTHOR', 'The Transportation Revolution, 18151860');False;;False;
('George Rogers Taylor', 'ALUMNI', 'University Of Chicago');False;;True;[('George Rogers Taylor', 'EDUCATED_AT', 'University of Chicago'), ('George Rogers Taylor', 'educated at', 'University of Chicago')]
('George Rogers Taylor', 'FACULTY', 'Amherst College');False;;True;[('George Rogers Taylor', 'WORKS_AT', 'Amherst College'), ('George Rogers Taylor', 'employer', 'Amherst College')]
('Greg Prosser', 'REPRESENTED', 'Wales National Team');False;;True;[('Greg Prosser', 'PLAYS_FOR', 'Wales national rugby union team'), ('Greg Prosser', 'member of sports team', 'Wales national rugby union team'), ('Greg Prosser', 'country for sport', 'Wales')]
('Greg Prosser', 'PARTICIPANT', '1995 Rugby World Cup');False;;False;
('Greg Prosser', 'PLAYED_FOR', 'Pontypridd Rfc');False;;False;
('Greg Prosser', 'PLAYED_FOR', 'Bridgend Rfc');False;;False;
('Rigorosum', 'MAY_REFER_TO', 'Oral Exam');False;;True;[('Rigorosum', 'instance of', 'exam')]
('Oral Exam', 'IN', 'German-Speaking Countries');False;;False;
('Oral Exam', 'IN', 'Hungary');False;;False;
('Rigorosum', 'MAY_REFER_TO', 'Educational Assessment And Evaluation');False;;False;
('Everton Ferreira Guimarães', 'PLAYED_FOR', 'Gokulam Kerala');False;;False;
('Everton Ferreira Guimarães', 'NATIONALITY', 'Brazil');False;;False;
('Everton Ferreira Guimarães', 'EXPATRIATE_IN', 'Portugal');False;;False;
('Everton Ferreira Guimarães', 'EXPATRIATE_IN', 'Saudi Arabia');False;;False;
('Everton Ferreira Guimarães', 'BIRTHPLACE', 'São Paulo');False;;False;
('George Henry Marriott', 'MEMBER', 'Queensland Legislative Assembly');False;;True;[('George Marriott', 'description', 'member of the Queensland Legislative Assembly'), ('George Marriott', 'HAS_POSITION', 'Member of the Queensland Legislative Assembly'), ('George Marriott', 'position held', 'Member of the Queensland Legislative Assembly'), ('George Marriott', 'MEMBER_OF', 'Australian Labor Party (Queensland Branch)'), ('George Marriott', 'member of political party', 'Australian Labor Party (Queensland Branch)'), ('George Marriott', 'HAS_FAMILY_MEMBER', 'Ethel Gertrude Marriott'), ('George Marriott', 'HAS_FAMILY_MEMBER', 'Robin George Marriott')]
('George Henry Marriott', 'MEMBER', 'Australian Labor Party');True;[('George Marriott', 'MEMBER_OF', 'Australian Labor Party (Queensland Branch)'), ('George Marriott', 'member of political party', 'Australian Labor Party (Queensland Branch)')];True;[('George Marriott', 'MEMBER_OF', 'Australian Labor Party (Queensland Branch)'), ('George Marriott', 'member of political party', 'Australian Labor Party (Queensland Branch)'), ('George Marriott', 'HAS_FAMILY_MEMBER', 'Ethel Gertrude Marriott'), ('George Marriott', 'HAS_FAMILY_MEMBER', 'Robin George Marriott')]
('Gawler Ranges', 'ASSOCIATED_WITH', 'Gawler Ranges National Park');False;;True;[('Gawler Ranges', 'label', 'Gawler Ranges'), ('Gawler Ranges', 'Commons category', 'Gawler Ranges'), ('Gawler Ranges', 'label', 'Gawler Ranges'), ('Gawler Ranges', 'Commons category', 'Gawler Ranges'), ('Gawler Ranges National Park', 'label', 'Gawler Ranges National Park'), ('Gawler Ranges National Park', 'instance of', 'national park'), ('Gawler Ranges National Park', 'Commons category', 'Gawler Ranges National Park')]
('Gawler Ranges', 'DISTANCE_FROM', 'Adelaide');False;;False;
('Gawler Ranges', 'DISTANCE_FROM', 'Wudinna');False;;True;"[('Gawler Ranges National Park', 'directions', 'Approx. 40km from Minnipa & Wudinna townships'), ('Gawler Ranges National Park', 'significant place', 'Wudinna'), ('Gawler Ranges National Park', 'directions', 'Approx. 40km from Minnipa &amp; Wudinna townships ')]"
('Gawler Ranges', 'REPLACED', 'Paney');False;;True;[('Gawler Ranges National Park', 'alternative label', 'Paney Station')]
('Paney', 'DIVIDED_INTO', 'Pygery');False;;False;
('Gawler Ranges', 'LOCATED_IN', 'Division Of Grey');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Gawler Ranges', 'LOCATED_IN', 'Giles');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Gawler Ranges', 'LOCATED_IN', 'Wudinna District Council');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'significant place', 'Wudinna')]
('Gawler Ranges', 'LOCATED_IN', 'Pastoral Unincorporated Area');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Gawler Ranges', 'LOCATED_IN', 'Far North');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Andrew Brody', 'PLAYS_FOR', 'Real Salt Lake');False;;True;"[('Andrew Brody', 'PLAYS_FOR', 'Orlando City U-23'), ('Andrew Brody', 'PLAYS_FOR', 'Real Monarchs'), ('Andrew Brody', 'PLAYS_FOR', ""Louisville Cardinals men's soccer"")]"
('Andrew Brody', 'PLAYS_IN', 'Major League Soccer');False;;False;
('Andrew Brody', 'BORN_IN', 'Orlando, Florida');True;[('Andrew Brody', 'BORN_IN', 'Orlando')];True;[('Andrew Brody', 'BORN_IN', 'Orlando'), ('Andrew Brody', 'place of birth', 'Orlando')]
('Andrew Brody', 'EXPATRIATE_IN', 'Austria');False;;False;
('Lucius Virius Lupus Iulianus', 'HAS_OCCUPATION', 'Roman Military Officer');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_OCCUPATION', 'politician'), ('Lucius Virius Lupus Julianus', 'occupation', 'politician')]
('Lucius Virius Lupus Iulianus', 'HAS_OCCUPATION', 'Roman Senator');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_OCCUPATION', 'politician'), ('Lucius Virius Lupus Julianus', 'occupation', 'politician'), ('Lucius Virius Lupus Julianus', 'HAS_POSITION', 'ancient Roman senator'), ('Lucius Virius Lupus Julianus', 'position held', 'ancient Roman senator')]
('Lucius Virius Lupus Iulianus', 'HELD_POSITION', 'Consul Ordinarius');False;;False;
('Lucius Virius Lupus Iulianus', 'CONSUL_WITH', 'Lucius Marius Maximus');False;;True;[('Lucius Virius Lupus Julianus', 'praenomen', 'Lucius')]
('Jānis Alksnis', 'BORN_IN', 'Taurene Parish');True;[('Jānis Alksnis', 'BORN_IN', 'Taurene Parish')];True;[('Jānis Alksnis', 'BORN_IN', 'Taurene Parish'), ('Jānis Alksnis', 'place of birth', 'Taurene Parish')]
('Jānis Alksnis', 'DIED_IN', 'Riga');True;[('Jānis Alksnis', 'DIED_IN', 'Riga')];True;[('Jānis Alksnis', 'DIED_IN', 'Riga'), ('Jānis Alksnis', 'place of death', 'Riga')]
('Jānis Alksnis', 'BORN_IN', 'Latvia');False;;True;[('Jānis Alksnis', 'description', 'Latvian architect'), ('Jānis Alksnis', 'BORN_IN', 'Taurene Parish'), ('Jānis Alksnis', 'HAS_NATIONALITY', 'Latvia'), ('Jānis Alksnis', 'country of citizenship', 'Latvia')]
('Jānis Alksnis', 'DESIGNED_BUILDINGS_IN', 'Riga');False;;True;[('Jānis Alksnis', 'DIED_IN', 'Riga'), ('Jānis Alksnis', 'place of death', 'Riga')]
('Jānis Alksnis', 'DESIGNED_IN_STYLE', 'Art Nouveau');False;;False;
('Jānis Alksnis', 'ACTIVE_UNTIL', 'World War I');False;;False;
('Jetboarding', 'USES', 'Jetboard');False;;False;
('Flyboard World Cup', 'RELATED_TO', 'Jetboarding');False;;False;
('Session One', 'RELATED_TO', 'Jetboarding');False;;False;
('Li Zicheng', 'DEPUTY_MAYOR', 'Huaihua');False;;False;
('Li Zicheng', 'SECRETARY', 'Xupu Committee');False;;False;
('Li Zicheng', 'MEMBER', 'Communist Party');False;;True;[('Li Zicheng', 'HAS_FAMILY_MEMBER', 'Li Cuiwei'), ('Li Zicheng', 'HAS_FAMILY_MEMBER', 'Li Zijing'), ('Li Zicheng', 'HAS_FAMILY_MEMBER', 'Li Lian')]
('Hunan Commission For Discipline Inspection', 'INVESTIGATED', 'Li Zicheng');False;;False;
('Mohammed Rabee', 'NATIONALITY', 'Saudi Arabia');True;[('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi')];True;[('Mohammed Rabee', 'BORN_IN', 'Saudi Arabia'), ('Mohammed Rabee', 'place of birth', 'Saudi Arabia'), ('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi'), ('Mohammed Rabee', 'country of citizenship', 'Saudi Arabia')]
('Mohammed Rabee', 'PLAYS', 'Football');False;;True;[('Mohammed Rabee', 'PLAYS_FOR', 'Al-Orobah F.C.'), ('Mohammed Rabee', 'PLAYS_FOR', 'Al Hazm'), ('Mohammed Rabee', 'PLAYS_FOR', 'Abha'), ('Mohammed Rabee', 'HAS_OCCUPATION', 'association football player'), ('Mohammed Rabee', 'occupation', 'association football player'), ('Mohammed Rabee', 'sport', 'association football'), ('Mohammed Rabee', 'description', 'association football player')]
('Mohammed Rabee', 'POSITION', 'Goalkeeper');True;[('Mohammed Rabee', 'position played on team / speciality', 'goalkeeper')];True;[('Mohammed Rabee', 'position played on team / speciality', 'goalkeeper')]
('Mohammed Rabee', 'MEMBER_OF', 'Al-Hazem F.C.');False;;False;
('Mohammed Rabee', 'MEMBER_OF', 'Abha Club');False;;True;[('Mohammed Rabee', 'PLAYS_FOR', 'Abha'), ('Mohammed Rabee', 'member of sports team', 'Abha')]
('Mohammed Rabee', 'MEMBER_OF', 'Al-Orobah Fc');False;;False;
('Mohammed Rabee', 'MEMBER_OF', 'Al-Shoulla Fc');False;;False;
('Mohammed Rabee', 'PLAYS_IN', 'Saudi First Division League');False;;True;[('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi')]
